index,country,year,wealth_index,is_urban,households,latitude,longitude,is_poorest,RGB_prob_is_poorest,SWIR1_prob_is_poorest,TEMP1_prob_is_poorest,NIGHTLIGHTS_prob_is_poorest,NIR_prob_is_poorest,SWIR2_prob_is_poorest
malawi_2010_00-374,malawi,2010.0,-0.7691848278045654,0.0,34.0,-13.996334075927734,34.10329818725586,1,0.5248855948448181,0.6069579720497131,0.3664126694202423,0.6569193601608276,0.42297813296318054,0.7727383971214294
ethiopia_2010_00-513,ethiopia,2010.0,0.3580274283885956,1.0,27.0,9.61097240447998,41.89470672607422,0,0.11875446140766144,0.2982628047466278,0.17830215394496918,0.03600403666496277,0.25376468896865845,0.2300313115119934
senegal_2010_00-120,senegal,2010.0,-0.2677460610866546,0.0,21.0,12.533884048461914,-12.313430786132812,0,0.6982944011688232,0.23414908349514008,0.45033562183380127,0.6569193601608276,0.3533775806427002,0.6443593502044678
togo_2013_00-27,togo,2013.0,0.9355698227882384,1.0,29.0,7.5928239822387695,0.6074510216712952,0,0.15397876501083374,0.32571449875831604,0.2985093295574188,0.040662407875061035,0.3827632963657379,0.20164930820465088
senegal_2010_00-339,senegal,2010.0,0.973974585533142,1.0,19.0,12.898980140686035,-14.93560791015625,0,0.057541374117136,0.13456735014915466,0.3226128816604614,0.01347715500742197,0.24288177490234375,0.06649696081876755
zambia_2013_00-81,zambia,2013.0,-0.4900521337985992,0.0,20.0,-12.576327323913574,32.98508071899414,1,0.5512362122535706,0.3145725727081299,0.5093404054641724,0.3372651934623718,0.41182222962379456,0.32005998492240906
benin_2012_00-532,benin,2012.0,0.534343421459198,0.0,24.0,6.722232341766357,1.7691948413848877,0,0.09728998690843582,0.15673941373825073,0.07412351667881012,0.2591947317123413,0.1520957201719284,0.07368435710668564
benin_2012_00-10,benin,2012.0,-0.5415531992912292,0.0,24.0,11.26051425933838,2.36242151260376,1,0.25495100021362305,0.32191914319992065,0.34561169147491455,0.14331269264221191,0.0724373310804367,0.25485438108444214
rwanda_2014_00-153,rwanda,2014.0,-0.7415276765823364,0.0,25.0,-1.8591669797897337,29.4061222076416,1,0.3534006178379059,0.530168354511261,0.39328545331954956,0.25209304690361023,0.7453274130821228,0.5650689601898193
angola_2015_00-62,angola,2015.0,-0.6002430319786072,0.0,26.0,-9.004046440124512,20.41294860839844,1,0.4047032594680786,0.07385518401861191,0.21219035983085632,0.2822995185852051,0.32661110162734985,0.28496411442756653
kenya_2014_09-30,kenya,2014.0,-0.4524171352386474,0.0,24.0,0.6150749921798706,38.3919792175293,0,0.5423640608787537,0.38223880529403687,0.20513972640037537,0.37001660466194153,0.13523204624652863,0.47859683632850647
ethiopia_2010_00-338,ethiopia,2010.0,-1.2259902954101562,0.0,28.0,10.71808910369873,38.36330032348633,1,0.6765997409820557,0.6612978577613831,0.5945929884910583,0.6569193601608276,0.7799729108810425,0.6815392971038818
mozambique_2009_00-67,mozambique,2009.0,-0.7482823729515076,1.0,22.0,-13.423450469970703,39.79389190673828,1,0.227858766913414,0.3952356278896332,0.34489840269088745,0.15144096314907074,0.3425339162349701,0.4819101393222809
kenya_2014_00-17,kenya,2014.0,1.6868985891342163,1.0,22.0,-1.2915199995040894,36.93667984008789,0,0.1828983575105667,0.05241325870156288,0.08277782052755356,0.06892017275094986,0.06534220278263092,0.07100711762905121
zambia_2013_00-649,zambia,2013.0,-0.1262867748737335,0.0,25.0,-16.258224487304688,27.646440505981445,0,0.2672724723815918,0.23382079601287842,0.08064372837543488,0.360138863325119,0.41879868507385254,0.5793424248695374
malawi_2010_00-306,malawi,2010.0,-0.6699830889701843,0.0,30.0,-17.116384506225586,35.15657424926758,1,0.457471638917923,0.543635368347168,0.4014439582824707,0.6569193601608276,0.5383785367012024,0.7283681035041809
kenya_2014_20-40,kenya,2014.0,-0.9243337512016296,0.0,13.0,2.099313974380493,35.31148147583008,1,0.7434865236282349,0.6505361795425415,0.45046210289001465,0.45990610122680664,0.807693600654602,0.6759252548217773
kenya_2014_15-17,kenya,2014.0,-0.8464900255203247,0.0,23.0,3.4253289699554443,40.9439811706543,1,0.461622416973114,0.3727785646915436,0.28969213366508484,0.41617631912231445,0.16515012085437775,0.37420183420181274
nigeria_2013_00-619,nigeria,2013.0,-0.2311821281909942,0.0,44.0,5.011624813079834,5.818759918212891,0,0.517365038394928,0.37863093614578247,0.2845911383628845,0.08814425021409988,0.2738252580165863,0.3374653160572052
tanzania_2011_00-398,tanzania,2011.0,0.4315221011638641,0.0,18.0,-6.048130035400391,39.25432205200195,0,0.25019630789756775,0.5151157975196838,0.10734467208385468,0.1352674961090088,0.1188315600156784,0.5007551908493042
ghana_2016_00-26,ghana,2016.0,0.7139939069747925,1.0,30.0,5.406137943267822,-0.983722984790802,0,0.06541367620229721,0.4259747862815857,0.16624927520751953,0.07264482975006104,0.22023753821849823,0.23104341328144073
kenya_2014_30-31,kenya,2014.0,-0.4390387237071991,0.0,21.0,0.6983630061149597,34.82151794433594,0,0.28065311908721924,0.1493242383003235,0.16071587800979614,0.23387372493743896,0.08940821886062622,0.42745867371559143
kenya_2014_13-43,kenya,2014.0,1.2146395444869995,1.0,20.0,-0.4582319855690002,39.636497497558594,0,0.13170981407165527,0.2526041269302368,0.2334027886390686,0.03116516023874283,0.24257712066173553,0.17847706377506256
kenya_2014_23-23,kenya,2014.0,-0.2611565291881561,0.0,22.0,0.2211900055408477,35.32559967041016,0,0.5308027863502502,0.15835505723953247,0.27578258514404297,0.11902240663766861,0.09824168682098389,0.11101147532463074
mozambique_2011_00-294,mozambique,2011.0,-0.2361941188573837,0.0,25.0,-19.325693130493164,33.868553161621094,0,0.4252026081085205,0.2600414454936981,0.45384830236434937,0.6569193601608276,0.3791240453720093,0.2606973648071289
ethiopia_2010_00-231,ethiopia,2010.0,-1.2563772201538086,0.0,29.0,12.21088409423828,37.96555709838867,1,0.5141546726226807,0.40605518221855164,0.5553424954414368,0.6569193601608276,0.27867481112480164,0.41269999742507935
zambia_2013_00-162,zambia,2013.0,-0.8250014781951904,0.0,22.0,-14.042859077453612,22.691606521606445,1,0.4296538531780243,0.2461232841014862,0.23927652835845947,0.3829440176486969,0.2674204111099243,0.32128143310546875
benin_2012_00-399,benin,2012.0,-0.1205356270074844,0.0,24.0,9.525866508483888,1.553956151008606,0,0.5013433694839478,0.3949888050556183,0.35885053873062134,0.3219938278198242,0.2975756824016571,0.5011078715324402
mozambique_2009_00-192,mozambique,2009.0,-0.8351816534996033,0.0,24.0,-13.265609741210938,39.76971054077149,1,0.3053281903266907,0.4349207878112793,0.4038430154323578,0.6569193601608276,0.4240247905254364,0.44991424679756165
mozambique_2011_00-235,mozambique,2011.0,-0.6010816693305969,0.0,25.0,-14.498672485351562,34.22901916503906,1,0.3618723750114441,0.38747134804725647,0.4556101858615875,0.6569193601608276,0.6333662867546082,0.24269890785217285
zimbabwe_2010_00-164,zimbabwe,2010.0,1.3361891508102417,1.0,21.0,-19.663482666015625,29.985980987548828,0,0.10453471541404724,0.2927418053150177,0.4947145879268646,0.0391196571290493,0.21905136108398438,0.2517261207103729
zimbabwe_2015_00-234,zimbabwe,2015.0,2.014359474182129,1.0,25.0,-20.111661911010746,28.5966796875,0,0.05744710937142372,0.18739058077335358,0.10491520911455154,0.09975612163543701,0.045672688633203506,0.07719505578279495
nigeria_2013_00-881,nigeria,2013.0,0.6488714814186096,1.0,45.0,8.09030818939209,3.34053897857666,0,0.25042515993118286,0.46974796056747437,0.1849607229232788,0.051416583359241486,0.2790811359882355,0.2625921070575714
ethiopia_2016_10-19,ethiopia,2016.0,1.4121973514556885,1.0,27.0,8.960498809814453,38.76810836791992,0,0.0005628786166198552,0.06819489598274231,0.037268854677677155,0.08076480776071548,0.0474359355866909,0.053669273853302
cameroon_2011_00-6,cameroon,2011.0,-0.4976430535316467,0.0,27.0,12.417950630187988,14.402291297912598,1,0.3123030662536621,0.42151114344596863,0.14423143863677979,0.6569193601608276,0.4234887361526489,0.5183731317520142
uganda_2009_00-16,uganda,2009.0,0.2112750560045242,0.0,22.0,0.2084539979696273,32.58803939819336,0,0.366329550743103,0.06115312501788139,0.29565003514289856,0.05137910321354866,0.2877607047557831,0.15626876056194305
malawi_2015_00-255,malawi,2015.0,-0.5285017490386963,0.0,33.0,-15.560342788696287,34.6123161315918,1,0.3902234137058258,0.5721448659896851,0.32137495279312134,0.17024430632591248,0.42264947295188904,0.6627808809280396
angola_2015_00-28,angola,2015.0,-0.5398643016815186,0.0,16.0,-10.403526306152344,15.529565811157228,1,0.45820578932762146,0.5925828814506531,0.2574883997440338,0.37205591797828674,0.292193740606308,0.5110408067703247
uganda_2011_00-188,uganda,2011.0,-0.6810081601142883,0.0,24.0,0.7093859910964966,33.886173248291016,1,0.48629170656204224,0.5458503365516663,0.5286726951599121,0.6569193601608276,0.40441036224365234,0.49874988198280334
mozambique_2011_00-424,mozambique,2011.0,-0.3851574957370758,1.0,19.0,-22.04485511779785,35.31980895996094,0,0.05604708939790726,0.08632072806358337,0.10701581090688705,0.05432888865470886,0.10676342248916626,0.08492206037044525
benin_2012_00-383,benin,2012.0,-0.4285919666290283,0.0,24.0,9.966776847839355,1.469795823097229,0,0.36747655272483826,0.42357105016708374,0.11034942418336868,0.18274344503879547,0.324833482503891,0.34082120656967163
kenya_2014_26-39,kenya,2014.0,-0.5811262130737305,0.0,24.0,-0.8047059774398804,35.570308685302734,1,0.6684425473213196,0.5244631171226501,0.5105091333389282,0.1040937528014183,0.4809381067752838,0.2983412742614746
malawi_2014_00-85,malawi,2014.0,0.8938674926757812,1.0,21.0,-13.910508155822754,33.7524299621582,0,0.10988736152648926,0.23352713882923126,0.3249293863773346,0.106552854180336,0.3660580515861511,0.26610374450683594
burkina_faso_2014_00-23,burkina_faso,2014.0,1.1958142518997192,1.0,25.0,10.64743423461914,-4.763956069946289,0,0.04910803586244583,0.17554712295532227,0.3530871570110321,0.012927322648465633,0.051175691187381744,0.26462438702583313
kenya_2014_23-3,kenya,2014.0,-0.3428184688091278,0.0,24.0,0.8175380229949951,35.290401458740234,0,0.5451846122741699,0.14329755306243896,0.11880144476890564,0.1189187690615654,0.09206506609916687,0.1276441067457199
rwanda_2010_00-152,rwanda,2010.0,-0.8858629465103149,0.0,26.0,-1.72632896900177,29.49908828735352,1,0.1900937408208847,0.6756469011306763,0.7399522662162781,0.6569193601608276,0.5514951348304749,0.47020184993743896
burkina_faso_2010_00-514,burkina_faso,2010.0,0.1931536793708801,1.0,26.0,11.168910026550291,-1.1460570096969604,0,0.18553504347801208,0.04534255713224411,0.08806611597537994,0.04449016973376274,0.07167215645313263,0.346483439207077
sierra_leone_2013_00-47,sierra_leone,2013.0,-0.7539867758750916,0.0,27.0,8.822342872619629,-13.194625854492188,1,0.5294158458709717,0.3724788427352905,0.35421836376190186,0.2590726912021637,0.39506658911705017,0.44337785243988037
angola_2015_00-229,angola,2015.0,0.8319188952445984,1.0,24.0,-9.556523323059082,16.342302322387695,0,0.01642034389078617,0.055972933769226074,0.0843111202120781,0.02022034302353859,0.2318333089351654,0.09776677936315536
zimbabwe_2015_00-53,zimbabwe,2015.0,-0.3755276203155517,0.0,25.0,-19.271026611328125,27.442705154418945,0,0.19805173575878143,0.13184060156345367,0.16445735096931458,0.31073445081710815,0.09770295768976212,0.3179953098297119
ethiopia_2016_06-35,ethiopia,2016.0,-0.907537579536438,0.0,26.0,10.195460319519045,38.15057373046875,1,0.3851652145385742,0.5505968332290649,0.3413598835468292,0.15819627046585083,0.3668043911457062,0.48612600564956665
tanzania_2015_00-167,tanzania,2015.0,0.7287802696228027,1.0,17.0,-10.365262985229492,38.77210235595703,0,0.12369769811630249,0.036752790212631226,0.1605394184589386,0.027415597811341286,0.020645665004849434,0.0376226082444191
guinea_2012_00-206,guinea,2012.0,-0.1609877794981002,0.0,24.0,11.11718463897705,-12.58673095703125,0,0.31473207473754883,0.4699433445930481,0.3805377185344696,0.35414525866508484,0.2745305895805359,0.3823266625404358
malawi_2010_00-806,malawi,2010.0,-0.6970185041427612,0.0,34.0,-15.485628128051758,34.4426155090332,1,0.5928329825401306,0.8013476133346558,0.6696202754974365,0.6569193601608276,0.8508047461509705,0.6582249999046326
mozambique_2009_00-213,mozambique,2009.0,0.0153680657967925,1.0,22.0,-17.83411979675293,36.907508850097656,0,0.22972466051578522,0.16856442391872406,0.4110701382160187,0.0344243161380291,0.3597484827041626,0.1796647310256958
rwanda_2010_00-82,rwanda,2010.0,-0.8313154578208923,0.0,26.0,-2.5438249111175537,29.4871883392334,1,0.6257290840148926,0.8524680733680725,0.7200626730918884,0.6569193601608276,0.6186471581459045,0.7652910947799683
cameroon_2011_00-2,cameroon,2011.0,1.3268674612045288,1.0,20.0,5.9582390785217285,10.1865873336792,0,0.2782747447490692,0.34817400574684143,0.2740117013454437,0.05915325880050659,0.3378094732761383,0.3997916877269745
kenya_2015_00-130,kenya,2015.0,1.2103909254074097,1.0,27.0,-0.083806999027729,34.78485870361328,0,0.04237431287765503,0.06907008588314056,0.1722993552684784,0.08937062323093414,0.013972701504826546,0.05147872492671013
ghana_2014_00-107,ghana,2014.0,0.7709921598434448,1.0,27.0,10.992964744567873,-2.7364869117736816,0,0.23072874546051025,0.28797653317451477,0.32465803623199463,0.08280697464942932,0.350302129983902,0.4474758505821228
mozambique_2011_00-105,mozambique,2011.0,0.2051898390054702,1.0,20.0,-15.137249946594238,39.26866149902344,0,0.05540502071380615,0.20599718391895294,0.3732196092605591,0.029753927141427994,0.12433627247810364,0.3433670401573181
ethiopia_2010_00-565,ethiopia,2010.0,1.453870177268982,1.0,28.0,9.587952613830566,41.85150146484375,0,0.06921259313821793,0.24271853268146515,0.04266033321619034,0.037244487553834915,0.23007959127426147,0.29113298654556274
mali_2012_00-23,mali,2012.0,-0.0654484555125236,0.0,23.0,13.050337791442873,-9.586539268493652,0,0.19692832231521606,0.15051062405109406,0.341685026884079,0.42590752243995667,0.22760170698165894,0.26385533809661865
benin_2012_00-308,benin,2012.0,0.5543829202651978,1.0,24.0,8.041934967041016,2.484309434890747,0,0.25627028942108154,0.02680058777332306,0.19795216619968414,0.07008758187294006,0.20569071173667908,0.03466034308075905
burkina_faso_2014_00-113,burkina_faso,2014.0,-0.1695915013551712,0.0,25.0,11.419057846069336,-2.0642249584198,0,0.2791315019130707,0.459762305021286,0.22444863617420197,0.21250462532043457,0.42060598731040955,0.3526051342487335
ghana_2014_00-313,ghana,2014.0,1.3738789558410645,1.0,30.0,10.900288581848145,-1.089189052581787,0,0.055276453495025635,0.04162381589412689,0.11102472245693207,0.04824879392981529,0.07634793967008591,0.20066902041435242
rwanda_2014_00-448,rwanda,2014.0,-0.8080938458442688,0.0,25.0,-1.7555030584335327,29.613466262817383,1,0.7111284732818604,0.5787932872772217,0.4901384711265564,0.08748472481966019,0.5990160703659058,0.7173459529876709
ethiopia_2010_00-421,ethiopia,2010.0,-0.7922670841217041,0.0,30.0,11.232773780822754,39.75750350952149,1,0.6509356498718262,0.6212720274925232,0.4156411290168762,0.6569193601608276,0.6287878155708313,0.7017925381660461
democratic_republic_of_congo_2013_00-135,democratic_republic_of_congo,2013.0,-0.9563806056976318,0.0,34.0,-7.0902099609375,18.098466873168945,1,0.29626843333244324,0.3071981370449066,0.24545392394065857,0.1877259612083435,0.38608336448669434,0.32622572779655457
nigeria_2013_00-2,nigeria,2013.0,-0.2927853465080261,0.0,41.0,7.781454086303711,7.940456867218018,0,0.5928763747215271,0.5973830223083496,0.26333168148994446,0.35506871342658997,0.6955323219299316,0.4832131862640381
ghana_2014_00-207,ghana,2014.0,0.8420119285583496,0.0,27.0,6.7407941818237305,0.3421649932861328,0,0.11395563930273056,0.49939337372779846,0.33941924571990967,0.06539532542228699,0.5020325183868408,0.3928631544113159
zambia_2013_00-98,zambia,2013.0,0.0187096875160932,1.0,22.0,-12.925078392028809,28.19454574584961,0,0.06402137130498886,0.3035603165626526,0.1923263818025589,0.07282193750143051,0.3434493839740753,0.22449374198913574
zimbabwe_2015_00-238,zimbabwe,2015.0,2.209350109100342,1.0,25.0,-20.101043701171875,28.48044204711914,0,0.052067991346120834,0.07156142592430115,0.08131172508001328,0.12193895876407623,0.023465825244784355,0.08349000662565231
tanzania_2015_00-149,tanzania,2015.0,1.1639411449432373,1.0,20.0,-6.916689872741699,39.25115966796875,0,0.010893743485212326,0.09842704981565475,0.2473292201757431,0.1806184947490692,0.23600396513938904,0.137562096118927
mozambique_2011_00-245,mozambique,2011.0,-0.74177086353302,0.0,25.0,-14.114840507507324,33.288780212402344,1,0.39210522174835205,0.4827924072742462,0.34338071942329407,0.6569193601608276,0.1733207404613495,0.6071169376373291
ethiopia_2010_00-540,ethiopia,2010.0,1.9283390045166016,1.0,28.0,8.993186950683594,38.80378341674805,0,0.0013760554138571024,0.07363678514957428,0.2134103775024414,0.07565045356750488,0.13965575397014618,0.060224853456020355
ethiopia_2016_05-21,ethiopia,2016.0,-0.916173815727234,0.0,19.0,10.381987571716309,40.26579666137695,1,0.5199533700942993,0.7111066579818726,0.600279688835144,0.30226096510887146,0.4739896357059479,0.6331207156181335
angola_2015_00-401,angola,2015.0,-0.6214373111724854,0.0,26.0,-10.579055786132812,13.933442115783691,1,0.5011149048805237,0.40825045108795166,0.26284703612327576,0.3284624218940735,0.4718984365463257,0.4740269184112549
mozambique_2011_00-41,mozambique,2011.0,-0.1355340331792831,0.0,25.0,-14.925195693969728,36.18009948730469,0,0.41628462076187134,0.24884167313575745,0.29156678915023804,0.6569193601608276,0.36847278475761414,0.16320693492889404
rwanda_2014_00-181,rwanda,2014.0,-0.0338786430656909,0.0,26.0,-2.417732000350952,29.78407096862793,0,0.21316982805728912,0.3666268587112427,0.3799045979976654,0.14570529758930206,0.3919680118560791,0.14191237092018127
tanzania_2011_00-496,tanzania,2011.0,-0.5203482508659363,0.0,18.0,-6.337954044342041,35.72634506225586,1,0.12359634041786194,0.2968710660934448,0.2842930257320404,0.6569193601608276,0.23539122939109802,0.3280892074108124
tanzania_2010_00-75,tanzania,2010.0,0.508468747138977,1.0,19.0,-6.7976250648498535,37.71260070800781,0,0.13739347457885742,0.12876953184604645,0.3868626058101654,0.06537440419197083,0.32151737809181213,0.20226570963859558
ethiopia_2016_01-32,ethiopia,2016.0,0.8753811717033386,1.0,22.0,9.044998168945312,38.86317443847656,0,0.002386280568316579,0.07569395750761032,0.033580534160137177,0.045436277985572815,0.07761366665363312,0.02484099194407463
kenya_2015_00-88,kenya,2015.0,-0.3223768174648285,0.0,25.0,-0.1845050007104873,38.0240364074707,0,0.3002491295337677,0.4894218444824219,0.7327882647514343,0.5809716582298279,0.2898924648761749,0.462531179189682
angola_2011_00-201,angola,2011.0,1.312841296195984,1.0,37.0,-8.847929954528809,13.24476432800293,0,0.05555148795247078,0.09987348318099976,0.1649738848209381,0.016553277149796486,0.15519483387470245,0.05715552344918251
benin_2012_00-427,benin,2012.0,1.0542333126068115,1.0,23.0,6.359419345855713,2.4501986503601074,0,0.002094835974276066,0.05770028755068779,0.015971805900335312,0.054833799600601196,0.04029511287808418,0.10363686084747314
kenya_2014_13-4,kenya,2014.0,0.0412968210875988,1.0,25.0,-1.337319016456604,37.38353729248047,0,0.2893771231174469,0.2268788069486618,0.19752949476242065,0.20193935930728912,0.39784571528434753,0.24157269299030304
cote_d_ivoire_2012_00-186,cote_d_ivoire,2012.0,0.977634072303772,1.0,22.0,4.949657917022705,-6.0976409912109375,0,0.21606293320655823,0.1589171290397644,0.2842406630516052,0.02416571043431759,0.15649986267089844,0.08929691463708878
malawi_2010_00-568,malawi,2010.0,-0.616461455821991,0.0,30.0,-13.680312156677246,34.258113861083984,1,0.32544225454330444,0.23861153423786163,0.4025053083896637,0.6569193601608276,0.2700836956501007,0.43882378935813904
malawi_2012_00-117,malawi,2012.0,1.1902332305908203,1.0,25.0,-15.730134963989258,35.06138229370117,0,0.1560240089893341,0.42422354221343994,0.23764050006866455,0.12441103160381317,0.26323825120925903,0.16061188280582428
kenya_2014_23-1,kenya,2014.0,-0.3331999480724334,0.0,25.0,0.829351007938385,35.20952606201172,0,0.5311128497123718,0.05801566690206528,0.04393809661269188,0.21072937548160553,0.014030467718839645,0.1868663728237152
nigeria_2013_00-474,nigeria,2013.0,0.1142510324716568,0.0,43.0,12.704106330871582,6.838977813720703,0,0.17029216885566711,0.2091027796268463,0.22647419571876526,0.16437098383903503,0.23291291296482086,0.19765202701091766
benin_2012_00-206,benin,2012.0,-0.531940221786499,0.0,24.0,10.200864791870115,3.2367148399353027,1,0.13589593768119812,0.25789162516593933,0.37871453166007996,0.2626156806945801,0.2254069745540619,0.16986194252967834
guinea_2012_00-248,guinea,2012.0,0.1759419441223144,0.0,24.0,11.413978576660156,-12.282938957214355,0,0.2015514373779297,0.39724045991897583,0.38302159309387207,0.3929164707660675,0.3183886408805847,0.3642461597919464
mali_2012_00-225,mali,2012.0,-0.3206565380096435,0.0,23.0,13.162798881530762,-7.544774055480957,0,0.215245321393013,0.4747852385044098,0.3219558596611023,0.19904519617557526,0.36541318893432617,0.2615966498851776
zimbabwe_2015_00-12,zimbabwe,2015.0,0.4279919266700744,0.0,25.0,-19.11708068847656,32.33087539672852,0,0.2268519103527069,0.177969291806221,0.34657230973243713,0.45199188590049744,0.3471311926841736,0.18249699473381042
guinea_2012_00-166,guinea,2012.0,-0.7842528223991394,0.0,23.0,11.997876167297363,-12.573288917541504,1,0.2134827822446823,0.37859711050987244,0.27303072810173035,0.5448554158210754,0.5224431157112122,0.46049776673316956
ethiopia_2010_00-52,ethiopia,2010.0,-0.9821861386299132,0.0,28.0,11.637527465820312,41.601219177246094,1,0.27094995975494385,0.4721360206604004,0.3519309163093567,0.6569193601608276,0.4455658793449402,0.6006038188934326
democratic_republic_of_congo_2013_00-452,democratic_republic_of_congo,2013.0,-0.5295838117599487,1.0,33.0,-6.412643909454346,20.758848190307617,1,0.44360387325286865,0.24024489521980286,0.2616322338581085,0.053777776658535004,0.27712467312812805,0.11638674139976501
tanzania_2011_00-153,tanzania,2011.0,-0.5656323432922363,0.0,17.0,-1.6550699472427368,34.07041549682617,1,0.3944709897041321,0.1334695667028427,0.1766328066587448,0.6569193601608276,0.2530916929244995,0.25562119483947754
angola_2015_00-81,angola,2015.0,1.7540711164474487,1.0,25.0,-5.601466178894043,12.19175624847412,0,0.04301898181438446,0.18020209670066833,0.1348077952861786,0.026921216398477554,0.13672593235969543,0.06307753920555115
nigeria_2010_00-207,nigeria,2010.0,1.897537469863892,1.0,15.0,6.437307834625244,3.276451110839844,0,0.0037586051039397717,0.020037509500980377,0.020497815683484077,0.06309192627668381,0.058087047189474106,0.06773348152637482
rwanda_2014_00-161,rwanda,2014.0,-0.6904023289680481,0.0,26.0,-1.9070730209350584,29.63869857788086,1,0.409391313791275,0.3845364451408386,0.7379958033561707,0.16746816039085388,0.46969857811927795,0.24345985054969788
malawi_2014_00-122,malawi,2014.0,-0.3497841358184814,0.0,24.0,-16.40205192565918,35.16674041748047,0,0.35000118613243103,0.3261817693710327,0.12304328382015228,0.14906537532806396,0.258486270904541,0.286935955286026
sierra_leone_2013_00-287,sierra_leone,2013.0,1.4549415111541748,1.0,29.0,8.45701789855957,-13.171775817871094,0,0.3291166126728058,0.15908043086528778,0.2479182928800583,0.07149220257997513,0.4165208339691162,0.2191985696554184
tanzania_2015_00-84,tanzania,2015.0,-0.3495250940322876,0.0,20.0,-6.940194129943848,36.82210540771485,0,0.5987112522125244,0.601631224155426,0.33166709542274475,0.3623645007610321,0.5558170080184937,0.6002581119537354
lesotho_2014_00-339,lesotho,2014.0,1.009725570678711,1.0,22.0,-29.39192008972168,27.5314884185791,0,0.01919342204928398,0.10316723585128784,0.1316641867160797,0.05668333172798157,0.10783534497022629,0.16235573589801788
nigeria_2013_00-232,nigeria,2013.0,0.1580206751823425,0.0,43.0,9.983328819274902,10.93246078491211,0,0.11579078435897827,0.15160606801509857,0.1912977546453476,0.12463708221912384,0.137583389878273,0.19207192957401276
ethiopia_2016_09-48,ethiopia,2016.0,0.261767715215683,1.0,23.0,11.420784950256348,37.16212463378906,0,0.17753028869628906,0.07771682739257812,0.12981995940208435,0.05834513157606125,0.09190241247415543,0.11299175024032593
burkina_faso_2010_00-165,burkina_faso,2010.0,-0.3389676809310913,0.0,25.0,12.40380859375,-0.4434069991111755,0,0.06943218410015106,0.10392147302627563,0.10272117704153061,0.6569193601608276,0.20811636745929718,0.05927960202097893
uganda_2009_00-59,uganda,2009.0,0.9907349944114684,1.0,25.0,0.2843460142612457,32.57036209106445,0,0.02817239612340927,0.08944777399301529,0.15354129672050476,0.04739075154066086,0.23923587799072266,0.1386539489030838
zambia_2013_00-33,zambia,2013.0,2.003546714782715,1.0,23.0,-12.932344436645508,28.61993980407715,0,0.017557501792907715,0.060645319521427155,0.0753905400633812,0.0985807254910469,0.06802839040756226,0.056806404143571854
mozambique_2011_00-320,mozambique,2011.0,-0.4723201394081116,0.0,25.0,-19.94995880126953,33.43546676635742,0,0.25376275181770325,0.3258773386478424,0.31760409474372864,0.6569193601608276,0.2202879637479782,0.36362424492836
malawi_2012_00-132,malawi,2012.0,-0.5988759398460388,0.0,25.0,-16.427406311035156,34.90227127075195,1,0.2826678156852722,0.18358688056468964,0.17230407893657684,0.08269969373941422,0.24037277698516846,0.42930474877357483
democratic_republic_of_congo_2013_00-117,democratic_republic_of_congo,2013.0,0.5770195722579956,1.0,34.0,-4.998205184936523,12.952315330505373,0,0.049455367028713226,0.3161172568798065,0.21317511796951294,0.04401402547955513,0.2100244015455246,0.24744467437267303
nigeria_2013_00-698,nigeria,2013.0,1.3850620985031128,1.0,38.0,6.288426876068115,5.689868927001953,0,0.11839112639427185,0.140412375330925,0.4032247066497803,0.06767605245113373,0.05231543630361557,0.06143958494067192
zimbabwe_2015_00-21,zimbabwe,2015.0,0.0397492088377475,0.0,26.0,-20.057092666625977,29.72529029846192,0,0.21826030313968658,0.25192785263061523,0.30056431889533997,0.19266130030155182,0.293026328086853,0.3017759323120117
uganda_2011_00-28,uganda,2011.0,0.6596964597702026,1.0,22.0,0.37356698513031,32.61664581298828,0,0.050963256508111954,0.08445855230093002,0.09602366387844086,0.05117327719926834,0.3363363742828369,0.06915949285030365
mozambique_2011_00-309,mozambique,2011.0,0.0817831456661224,0.0,24.0,-18.65375328063965,33.01538848876953,0,0.1503012776374817,0.26975831389427185,0.23016822338104248,0.6569193601608276,0.36911702156066895,0.3010005056858063
tanzania_2015_00-284,tanzania,2015.0,-0.6127490401268005,0.0,22.0,-4.288774967193604,32.95673751831055,1,0.24655772745609283,0.391480416059494,0.3139053285121918,0.254469633102417,0.2899564802646637,0.265464186668396
guinea_2012_00-67,guinea,2012.0,-0.4582540690898895,0.0,21.0,10.733898162841797,-12.219307899475098,0,0.3065206706523895,0.3377286493778229,0.5983806848526001,0.16517040133476257,0.22388525307178497,0.352947473526001
kenya_2014_00-45,kenya,2014.0,1.7468663454055786,1.0,21.0,-1.2302050590515137,36.92454147338867,0,0.050573911517858505,0.05915183201432228,0.09138226509094238,0.06722239404916763,0.11238428950309753,0.06687270104885101
democratic_republic_of_congo_2013_00-193,democratic_republic_of_congo,2013.0,-0.544226884841919,1.0,33.0,2.791433095932007,27.61685943603516,1,0.2102390080690384,0.2614050507545471,0.1962514966726303,0.3875449001789093,0.13721102476119995,0.4453674554824829
malawi_2015_00-642,malawi,2015.0,-0.4103913605213165,0.0,31.0,-14.857589721679688,35.485618591308594,0,0.6226998567581177,0.5103867650032043,0.38646143674850464,0.23682719469070435,0.5149277448654175,0.5240797996520996
