index,country,year,wealth_index,is_urban,households,latitude,longitude,is_poorest
cote_d_ivoire_2012_00-148,cote_d_ivoire,2012.0,1.914252996444702,1.0,24.0,9.43860912322998,-5.64955997467041,0
tanzania_2015_00-507,tanzania,2015.0,-0.0863931700587272,1.0,20.0,-2.518685102462769,32.00572967529297,0
cameroon_2011_00-395,cameroon,2011.0,1.0927759408950806,1.0,23.0,4.566482067108154,13.668113708496094,0
democratic_republic_of_congo_2013_00-376,democratic_republic_of_congo,2013.0,-0.7554340362548828,0.0,34.0,-7.84351110458374,26.67837142944336,1
ghana_2016_00-113,ghana,2016.0,1.5475285053253174,1.0,30.0,6.689846038818359,-1.5944089889526367,0
zimbabwe_2015_00-351,zimbabwe,2015.0,0.1225870847702026,0.0,28.0,-16.6090087890625,29.55579376220703,0
uganda_2014_00-118,uganda,2014.0,-0.8005622029304504,0.0,25.0,3.5624799728393555,33.47007369995117,1
tanzania_2011_00-300,tanzania,2011.0,-0.7798289060592651,0.0,17.0,-5.111642837524414,38.43140411376953,1
malawi_2010_00-762,malawi,2010.0,0.6373772025108337,1.0,18.0,-11.014439582824709,33.8618278503418,0
nigeria_2013_00-495,nigeria,2013.0,1.341860294342041,0.0,41.0,4.892006874084473,7.356865882873535,0
malawi_2015_00-390,malawi,2015.0,-0.5526411533355713,0.0,33.0,-16.041839599609375,35.387813568115234,1
nigeria_2013_00-858,nigeria,2013.0,1.085334539413452,1.0,45.0,7.851937770843506,4.489834785461426,0
lesotho_2014_00-97,lesotho,2014.0,0.2080192267894745,0.0,25.0,-30.370929718017575,27.874174118041992,0
lesotho_2009_00-188,lesotho,2009.0,0.7139643430709839,0.0,22.0,-29.632837295532227,27.525087356567383,0
tanzania_2015_00-495,tanzania,2015.0,-0.7094634771347046,0.0,22.0,-3.557097911834717,34.49462890625,1
ethiopia_2016_09-39,ethiopia,2016.0,-1.028242588043213,0.0,28.0,8.28866195678711,33.700157165527344,1
ethiopia_2010_00-263,ethiopia,2010.0,0.8513628244400024,1.0,28.0,9.310362815856934,42.12471771240234,0
kenya_2015_00-199,kenya,2015.0,-0.3513399958610534,0.0,27.0,-0.3911849856376648,35.90589904785156,0
ethiopia_2010_00-225,ethiopia,2010.0,1.0048116445541382,1.0,30.0,9.02910041809082,38.724422454833984,0
lesotho_2014_00-305,lesotho,2014.0,-0.0196103099733591,0.0,17.0,-29.003023147583008,28.12471008300781,0
cameroon_2011_00-503,cameroon,2011.0,1.2694876194000244,1.0,22.0,4.577771186828613,13.675980567932127,0
cameroon_2011_00-158,cameroon,2011.0,-0.4600453674793243,0.0,27.0,4.568363189697266,13.045817375183104,0
zimbabwe_2015_00-54,zimbabwe,2015.0,1.5738670825958252,1.0,27.0,-17.32298469543457,31.35110855102539,0
angola_2015_00-48,angola,2015.0,0.07408157736063,1.0,24.0,-15.11701774597168,12.150390625,0
tanzania_2010_00-410,tanzania,2010.0,1.6950724124908447,1.0,21.0,-6.192729949951172,39.2265739440918,0
malawi_2015_00-316,malawi,2015.0,-0.4503652453422546,0.0,32.0,-15.235005378723145,35.472145080566406,0
uganda_2011_00-101,uganda,2011.0,0.1704854518175125,1.0,23.0,0.4099049866199493,32.05583572387695,0
zimbabwe_2010_00-354,zimbabwe,2010.0,-0.4582193493843078,0.0,27.0,-16.973957061767578,31.04900932312012,0
nigeria_2015_00-51,nigeria,2015.0,0.231962114572525,0.0,25.0,10.224404335021973,13.112128257751465,0
benin_2012_00-712,benin,2012.0,-0.4517130851745605,0.0,24.0,7.652256488800049,1.6477737426757812,0
zimbabwe_2015_00-95,zimbabwe,2015.0,1.380845546722412,1.0,27.0,-21.35713577270508,30.6458740234375,0
malawi_2010_00-469,malawi,2010.0,-0.7324048280715942,0.0,31.0,-15.250574111938477,35.10667419433594,1
tanzania_2010_00-77,tanzania,2010.0,-0.2285016924142837,0.0,20.0,-6.679315090179443,37.12520980834961,0
kenya_2014_04-12,kenya,2014.0,0.5269313454627991,0.0,25.0,-1.0928889513015747,36.79035186767578,0
mali_2015_00-48,mali,2015.0,0.5158447027206421,0.0,24.0,12.46148681640625,-8.02180004119873,0
zimbabwe_2015_00-154,zimbabwe,2015.0,-0.3745253980159759,0.0,23.0,-18.446657180786133,30.308544158935547,0
ethiopia_2016_07-35,ethiopia,2016.0,-0.7658683061599731,0.0,26.0,11.157729148864746,37.66869735717773,1
lesotho_2009_00-227,lesotho,2009.0,-0.5876784920692444,0.0,23.0,-30.49976921081543,27.63900375366211,1
tanzania_2010_00-333,tanzania,2010.0,-0.5838474631309509,0.0,22.0,-2.8187570571899414,31.930065155029297,1
mozambique_2011_00-558,mozambique,2011.0,0.6028434634208679,1.0,20.0,-25.95247840881348,32.553810119628906,0
angola_2015_00-603,angola,2015.0,1.1838971376419067,1.0,26.0,-5.576200008392334,12.22403335571289,0
tanzania_2015_00-401,tanzania,2015.0,1.7126049995422363,1.0,17.0,-2.4749739170074463,32.9228401184082,0
kenya_2014_04-42,kenya,2014.0,1.492009520530701,1.0,21.0,-4.026951789855957,39.702423095703125,0
tanzania_2011_00-421,tanzania,2011.0,0.8984041213989258,0.0,18.0,-5.983314037322998,39.2729721069336,0
kenya_2014_27-41,kenya,2014.0,0.2226289808750152,1.0,24.0,-0.3495739996433258,35.31984329223633,0
malawi_2015_00-672,malawi,2015.0,0.6339099407196045,1.0,27.0,-9.685734748840332,33.2634162902832,0
uganda_2014_00-110,uganda,2014.0,-0.7053843140602112,0.0,25.0,2.9752659797668457,31.31419944763184,1
angola_2015_00-95,angola,2015.0,-0.9691383838653564,0.0,25.0,-13.81975269317627,21.485633850097656,1
ghana_2014_00-39,ghana,2014.0,0.5656019449234009,0.0,26.0,5.33711576461792,-1.0318700075149536,0
democratic_republic_of_congo_2013_00-63,democratic_republic_of_congo,2013.0,-0.7628384232521057,0.0,34.0,-4.83620023727417,18.746431350708008,1
malawi_2010_00-119,malawi,2010.0,-0.5603798627853394,0.0,33.0,-11.669061660766602,33.54686737060547,1
tanzania_2011_00-346,tanzania,2011.0,0.1392190605401992,0.0,17.0,-6.676873207092285,36.82556915283203,0
ethiopia_2010_00-555,ethiopia,2010.0,-0.7330824136734009,0.0,27.0,14.19094181060791,38.3471908569336,1
kenya_2015_00-85,kenya,2015.0,1.2714093923568726,1.0,25.0,0.0696280002593994,37.65739822387695,0
lesotho_2014_00-37,lesotho,2014.0,0.1395149230957031,0.0,24.0,-30.363601684570312,27.501394271850582,0
mozambique_2011_00-565,mozambique,2011.0,1.4580628871917725,1.0,19.0,-25.95727157592773,32.58280563354492,0
malawi_2010_00-155,malawi,2010.0,-0.3027995526790619,1.0,18.0,-15.68521785736084,35.19499588012695,0
uganda_2014_00-87,uganda,2014.0,-0.5617884993553162,0.0,23.0,0.8810870051383972,33.97526168823242,1
malawi_2015_00-170,malawi,2015.0,-0.5096220374107361,0.0,33.0,-15.66922378540039,35.643856048583984,1
angola_2015_00-486,angola,2015.0,1.4110029935836792,1.0,25.0,-12.392507553100586,13.558686256408691,0
burkina_faso_2010_00-387,burkina_faso,2010.0,0.41652512550354,1.0,24.0,11.14346981048584,-3.080344915390014,0
malawi_2010_00-170,malawi,2010.0,0.8281593322753906,1.0,19.0,-11.894766807556152,33.59974670410156,0
tanzania_2015_00-210,tanzania,2015.0,-0.5426252484321594,0.0,21.0,-10.821451187133787,34.87015914916992,1
tanzania_2015_00-105,tanzania,2015.0,-0.5726597309112549,0.0,20.0,-6.10166597366333,38.19486618041992,1
rwanda_2010_00-125,rwanda,2010.0,-0.9739627242088318,0.0,25.0,-1.486920952796936,29.48829841613769,1
malawi_2010_00-56,malawi,2010.0,0.2137087434530258,1.0,20.0,-15.582228660583496,34.52217483520508,0
zimbabwe_2015_00-123,zimbabwe,2015.0,0.5202093720436096,0.0,26.0,-17.283023834228516,31.057586669921875,0
lesotho_2014_00-53,lesotho,2014.0,0.583984911441803,1.0,25.0,-28.879987716674805,27.9172420501709,0
nigeria_2013_00-724,nigeria,2013.0,-0.2891591787338257,0.0,45.0,4.73806095123291,7.436819076538086,0
ghana_2014_00-176,ghana,2014.0,0.5296347737312317,0.0,28.0,6.9792327880859375,-2.2955069541931152,0
malawi_2015_00-807,malawi,2015.0,0.6147386431694031,1.0,28.0,-13.348406791687012,33.900184631347656,0
mali_2015_00-146,mali,2015.0,-0.0137837287038564,0.0,23.0,14.472932815551758,-4.922035217285156,0
ghana_2014_00-254,ghana,2014.0,-0.087695375084877,1.0,28.0,11.077399253845217,-0.1105599999427795,0
malawi_2014_00-102,malawi,2014.0,-0.6429896950721741,0.0,25.0,-15.64220905303955,35.27644729614258,1
ghana_2016_00-19,ghana,2016.0,-0.2426547408103943,0.0,27.0,6.05221700668335,-2.994307041168213,0
mozambique_2011_00-475,mozambique,2011.0,0.1598048359155655,0.0,25.0,-23.925615310668945,32.135093688964844,0
angola_2015_00-353,angola,2015.0,-0.8727729320526123,0.0,26.0,-14.182435035705566,14.97402286529541,1
nigeria_2013_00-768,nigeria,2013.0,1.5999072790145874,1.0,41.0,6.4389328956604,3.4562759399414062,0
kenya_2014_19-42,kenya,2014.0,-0.8601490259170532,1.0,18.0,3.146892070770264,35.60258865356445,1
nigeria_2013_00-82,nigeria,2013.0,1.2466593980789185,1.0,44.0,8.505205154418945,4.544726848602295,0
angola_2015_00-345,angola,2015.0,-0.4992799758911133,0.0,21.0,-8.233880996704102,14.543560981750488,1
lesotho_2009_00-182,lesotho,2009.0,-0.2424163073301315,0.0,24.0,-30.07593536376953,27.501440048217773,0
ethiopia_2016_07-28,ethiopia,2016.0,0.922852337360382,1.0,26.0,9.32946491241455,42.12759017944336,0
zambia_2013_00-310,zambia,2013.0,-0.5093363523483276,0.0,23.0,-10.27009105682373,29.7434024810791,1
ethiopia_2016_05-24,ethiopia,2016.0,0.9793639183044434,1.0,24.0,7.125012874603272,40.71780014038086,0
nigeria_2013_00-553,nigeria,2013.0,0.0964224860072135,1.0,42.0,6.706788063049316,7.391684055328369,0
uganda_2014_00-164,uganda,2014.0,-0.906714916229248,0.0,26.0,2.5744900703430176,30.77395820617676,1
kenya_2014_30-20,kenya,2014.0,-0.5106207132339478,0.0,21.0,0.54961097240448,34.61953353881836,1
senegal_2012_00-35,senegal,2012.0,-0.2644590139389038,0.0,20.0,14.388103485107422,-16.1988468170166,0
angola_2015_00-269,angola,2015.0,-0.4617266058921814,0.0,26.0,-6.483017921447754,12.740917205810549,0
tanzania_2015_00-330,tanzania,2015.0,0.7571820020675659,1.0,21.0,-4.884781837463379,29.66131019592285,0
kenya_2014_21-41,kenya,2014.0,0.4005050361156463,1.0,25.0,1.0331629514694214,34.987091064453125,0
malawi_2015_00-343,malawi,2015.0,-0.6290802955627441,0.0,32.0,-14.744132995605469,35.44784927368164,1
uganda_2014_00-99,uganda,2014.0,-0.3478302359580993,0.0,24.0,0.7432129979133606,33.3038444519043,0
nigeria_2010_00-31,nigeria,2010.0,-0.5996545553207397,0.0,26.0,9.618284225463867,7.136373043060303,1
malawi_2010_00-598,malawi,2010.0,-0.6297171115875244,0.0,35.0,-16.176069259643555,34.97516250610352,1
zambia_2013_00-254,zambia,2013.0,-0.5284215211868286,0.0,24.0,-14.855204582214355,24.87074279785156,1
sierra_leone_2013_00-128,sierra_leone,2013.0,-0.42386594414711,0.0,29.0,7.553432941436768,-12.162601470947266,0
kenya_2015_00-0,kenya,2015.0,1.200158953666687,1.0,29.0,-1.2627530097961426,36.75736999511719,0
senegal_2012_00-41,senegal,2012.0,1.2705813646316528,1.0,22.0,14.314416885375977,-16.401126861572266,0
malawi_2015_00-436,malawi,2015.0,0.3009902834892273,0.0,32.0,-10.993391036987305,33.75623321533203,0
democratic_republic_of_congo_2013_00-190,democratic_republic_of_congo,2013.0,1.2728906869888306,1.0,32.0,-4.37725305557251,15.314785957336426,0
ethiopia_2016_07-14,ethiopia,2016.0,-0.8097442388534546,0.0,28.0,11.287785530090332,37.32855224609375,1
burkina_faso_2010_00-270,burkina_faso,2010.0,-0.3679440021514892,0.0,25.0,11.707414627075195,-4.522043228149414,0
democratic_republic_of_congo_2013_00-71,democratic_republic_of_congo,2013.0,-0.8102861642837524,1.0,33.0,-5.724943161010742,19.303173065185547,1
malawi_2015_00-381,malawi,2015.0,-0.4140708446502685,0.0,30.0,-12.149510383605955,33.64293670654297,0
ghana_2014_00-276,ghana,2014.0,-0.2872364819049835,0.0,30.0,5.710897922515869,-2.7274389266967773,0
mali_2012_00-86,mali,2012.0,1.1882357597351074,1.0,26.0,12.715899467468262,-8.058664321899414,0
tanzania_2015_00-348,tanzania,2015.0,-0.3130114376544952,0.0,22.0,-3.74262809753418,32.99612045288086,0
senegal_2010_00-141,senegal,2010.0,0.8523415327072144,0.0,21.0,16.47990608215332,-15.98906421661377,0
ethiopia_2016_04-4,ethiopia,2016.0,-0.4582735300064087,0.0,25.0,8.595599174499512,43.47029876708984,0
angola_2015_00-152,angola,2015.0,-0.6658766865730286,0.0,21.0,-11.750667572021484,19.654027938842773,1
kenya_2014_24-15,kenya,2014.0,-0.4145871698856354,0.0,24.0,0.311599999666214,35.04473876953125,0
zambia_2013_00-281,zambia,2013.0,1.845335602760315,1.0,23.0,-11.201438903808594,28.887924194335938,0
benin_2012_00-563,benin,2012.0,0.185872346162796,0.0,24.0,6.525116443634033,2.607266426086426,0
senegal_2010_00-214,senegal,2010.0,0.0954090803861618,1.0,20.0,13.750823974609377,-13.68952178955078,0
malawi_2010_00-226,malawi,2010.0,-0.6198723316192627,0.0,34.0,-15.28907871246338,34.86977767944336,1
benin_2012_00-74,benin,2012.0,-0.4592068791389465,0.0,24.0,10.81436824798584,0.9633552432060242,0
nigeria_2015_00-280,nigeria,2015.0,1.2790220975875854,1.0,20.0,4.690605163574219,7.358782768249512,0
malawi_2015_00-339,malawi,2015.0,-0.6247413754463196,0.0,32.0,-16.314838409423828,34.8459358215332,1
zambia_2013_00-249,zambia,2013.0,-0.2455100864171981,0.0,19.0,-13.76385498046875,28.787317276000977,0
democratic_republic_of_congo_2013_00-407,democratic_republic_of_congo,2013.0,-0.9282335042953492,0.0,33.0,-3.680731058120728,23.766128540039062,1
benin_2012_00-503,benin,2012.0,0.2622227072715759,1.0,23.0,6.401981830596924,1.9015917778015137,0
lesotho_2009_00-274,lesotho,2009.0,-0.618164598941803,0.0,25.0,-29.384441375732425,28.20713424682617,1
rwanda_2014_00-139,rwanda,2014.0,-0.4897402822971344,0.0,26.0,-2.4537220001220703,29.43416786193848,1
mali_2012_00-14,mali,2012.0,-0.217249259352684,0.0,24.0,12.951189041137695,-6.319114208221436,0
tanzania_2011_00-12,tanzania,2011.0,-0.6430667042732239,0.0,17.0,-3.282439947128296,32.00189971923828,1
nigeria_2010_00-141,nigeria,2010.0,0.3187100887298584,1.0,24.0,6.020528793334961,8.119306564331055,0
nigeria_2013_00-444,nigeria,2013.0,-0.5601534843444824,0.0,45.0,12.362090110778809,4.818673133850098,1
nigeria_2013_00-421,nigeria,2013.0,-0.7394042611122131,0.0,42.0,11.24842357635498,4.630012035369873,1
ghana_2014_00-175,ghana,2014.0,1.2167794704437256,1.0,28.0,6.845594882965088,-1.7268699407577517,0
democratic_republic_of_congo_2013_00-462,democratic_republic_of_congo,2013.0,-0.7124532461166382,0.0,34.0,0.410082995891571,29.20968437194824,1
uganda_2009_00-94,uganda,2009.0,-0.7442938089370728,0.0,22.0,3.4746999740600586,32.566402435302734,1
guinea_2012_00-28,guinea,2012.0,-0.2994595766067505,0.0,23.0,10.74126434326172,-14.271586418151855,0
nigeria_2010_00-24,nigeria,2010.0,0.1344960182905197,0.0,25.0,8.592569351196289,8.33170223236084,0
mozambique_2011_00-221,mozambique,2011.0,-0.8153985738754272,0.0,25.0,-17.03619956970215,38.516700744628906,1
kenya_2014_14-2,kenya,2014.0,-0.5293043255805969,0.0,24.0,-0.2425159960985183,39.49685287475586,1
togo_2013_00-303,togo,2013.0,-0.4309193789958954,0.0,28.0,7.5485920906066895,0.6388229727745056,0
nigeria_2013_00-529,nigeria,2013.0,-0.4256995022296905,1.0,44.0,6.113871097564697,8.219959259033203,0
mali_2012_00-138,mali,2012.0,-0.0632086545228958,0.0,20.0,10.967904090881348,-7.337635040283203,0
sierra_leone_2013_00-126,sierra_leone,2013.0,-0.2987990379333496,0.0,30.0,8.726113319396973,-12.074334144592283,0
zimbabwe_2010_00-249,zimbabwe,2010.0,1.341930627822876,1.0,22.0,-20.143505096435547,28.51987648010254,0
benin_2012_00-634,benin,2012.0,-0.0726405382156372,0.0,24.0,6.563016414642334,2.750758647918701,0
lesotho_2009_00-298,lesotho,2009.0,-0.4627116620540619,0.0,23.0,-29.53730773925781,27.39278221130371,0
ethiopia_2010_00-569,ethiopia,2010.0,-1.0119277238845823,0.0,30.0,8.679882049560547,38.42398071289063,1
angola_2011_00-29,angola,2011.0,-0.2494247555732727,0.0,37.0,-8.159943580627441,14.460016250610352,0
cote_d_ivoire_2012_00-152,cote_d_ivoire,2012.0,-0.3652528822422027,0.0,26.0,7.264778137207031,-3.415549993515014,0
ethiopia_2010_00-550,ethiopia,2010.0,-0.8594353795051575,0.0,30.0,9.581605911254885,41.75741958618164,1
kenya_2014_14-0,kenya,2014.0,0.6669254899024963,1.0,23.0,-0.4584589898586273,39.64164733886719,0
malawi_2010_00-821,malawi,2010.0,-0.8987780213356018,0.0,31.0,-16.53418731689453,34.99638748168945,1
angola_2015_00-462,angola,2015.0,2.462062120437622,1.0,26.0,-8.9967679977417,13.296866416931152,0
angola_2011_00-133,angola,2011.0,-0.8723397850990295,0.0,37.0,-15.49970245361328,17.96920394897461,1
kenya_2014_23-0,kenya,2014.0,0.6563312411308289,1.0,24.0,0.8758860230445862,35.13588333129883,0
benin_2012_00-673,benin,2012.0,-0.1946663409471511,0.0,24.0,7.188535213470459,2.032017469406128,0
senegal_2012_00-145,senegal,2012.0,0.4562788307666778,1.0,16.0,12.995067596435549,-15.610319137573242,0
burkina_faso_2014_00-95,burkina_faso,2014.0,-0.2740244269371032,0.0,26.0,12.78909683227539,-0.8916659951210022,0
malawi_2015_00-153,malawi,2015.0,-0.6318584084510803,0.0,31.0,-10.914817810058594,33.852928161621094,1
senegal_2010_00-11,senegal,2010.0,0.0332562960684299,0.0,21.0,13.83932876586914,-15.947220802307127,0
tanzania_2015_00-523,tanzania,2015.0,-0.4240395426750183,0.0,22.0,-2.4433751106262207,31.713645935058597,0
kenya_2014_22-29,kenya,2014.0,-0.7935692667961121,0.0,10.0,0.6408929824829102,35.872161865234375,1
mali_2015_00-110,mali,2015.0,0.4661466479301452,0.0,24.0,14.675739288330078,-6.04492712020874,0
mozambique_2011_00-378,mozambique,2011.0,-0.5623837113380432,0.0,25.0,-19.295541763305664,34.15087127685547,1
kenya_2015_00-25,kenya,2015.0,0.6951912641525269,0.0,26.0,-1.0293660163879397,37.15134811401367,0
senegal_2012_00-149,senegal,2012.0,-0.0486150942742824,0.0,22.0,12.835609436035156,-15.299646377563477,0
uganda_2009_00-2,uganda,2009.0,-0.0746987909078598,0.0,28.0,-0.4042679965496063,31.672584533691406,0
rwanda_2014_00-198,rwanda,2014.0,-0.5956511497497559,0.0,26.0,-1.9875789880752563,29.519922256469727,1
ghana_2014_00-413,ghana,2014.0,1.355421781539917,0.0,23.0,6.813620090484619,-1.6569429636001587,0
angola_2015_00-249,angola,2015.0,0.4799448847770691,1.0,25.0,-12.244321823120115,15.570530891418455,0
kenya_2014_27-43,kenya,2014.0,1.2882217168807983,1.0,19.0,-0.3836610019207001,35.29874038696289,0
malawi_2010_00-681,malawi,2010.0,-0.6549298763275146,0.0,30.0,-15.394815444946287,35.58188247680664,1
rwanda_2014_00-481,rwanda,2014.0,-0.5182735323905945,0.0,26.0,-1.771317958831787,30.43790054321289,1
tanzania_2015_00-386,tanzania,2015.0,-0.3845260143280029,0.0,18.0,-2.0303409099578857,33.07958221435547,0
togo_2013_00-137,togo,2013.0,0.5225532054901123,0.0,29.0,8.759257316589355,1.6160600185394287,0
mali_2012_00-231,mali,2012.0,-0.1626970469951629,0.0,24.0,10.802372932434082,-6.907102108001709,0
zimbabwe_2010_00-303,zimbabwe,2010.0,0.2293587028980255,0.0,26.0,-19.793161392211918,32.42014694213867,0
zambia_2013_00-319,zambia,2013.0,1.0685670375823977,1.0,24.0,-15.375903129577637,28.33611488342285,0
malawi_2010_00-534,malawi,2010.0,-0.7536386251449585,0.0,33.0,-15.430654525756836,34.61465835571289,1
nigeria_2010_00-104,nigeria,2010.0,-0.6216825842857361,0.0,26.0,13.17726993560791,7.713315963745117,1
malawi_2015_00-319,malawi,2015.0,-0.4915929436683655,0.0,30.0,-13.62138843536377,34.38008117675781,1
guinea_2012_00-213,guinea,2012.0,-0.6945710778236389,0.0,22.0,10.833700180053713,-11.731680870056152,1
malawi_2010_00-212,malawi,2010.0,-0.5828648805618286,0.0,35.0,-15.187338829040527,35.27360153198242,1
ghana_2014_00-6,ghana,2014.0,1.931889891624451,1.0,28.0,6.71665620803833,-1.6306339502334597,0
benin_2012_00-428,benin,2012.0,1.283858060836792,1.0,21.0,6.375444412231445,2.4514365196228027,0
malawi_2010_00-5,malawi,2010.0,-0.327133297920227,0.0,34.0,-15.349759101867676,35.18952941894531,0
lesotho_2014_00-253,lesotho,2014.0,1.7435314655303955,1.0,25.0,-29.520835876464844,28.62320899963379,0
burkina_faso_2010_00-38,burkina_faso,2010.0,-0.2953086197376251,1.0,25.0,11.81549835205078,-0.4078739881515503,0
zambia_2013_00-297,zambia,2013.0,1.912534594535828,1.0,23.0,-10.189498901367188,31.184919357299805,0
uganda_2009_00-32,uganda,2009.0,-0.5076724886894226,0.0,27.0,0.6191679835319519,32.328067779541016,1
sierra_leone_2013_00-146,sierra_leone,2013.0,-0.6478652954101562,0.0,28.0,8.637874603271484,-10.565183639526367,1
uganda_2014_00-166,uganda,2014.0,-0.8506019711494446,0.0,27.0,0.6532419919967651,30.058181762695312,1
zambia_2013_00-380,zambia,2013.0,-0.7317825555801392,0.0,14.0,-16.065263748168945,23.022579193115234,1
mozambique_2011_00-0,mozambique,2011.0,0.6436318159103394,1.0,20.0,-13.32343578338623,35.23685836791992,0
zambia_2013_00-204,zambia,2013.0,-0.6892949342727661,0.0,24.0,-8.669350624084473,31.413753509521484,1
kenya_2014_11-31,kenya,2014.0,0.1065145432949066,0.0,24.0,-0.5918279886245728,37.58373260498047,0
ethiopia_2010_00-346,ethiopia,2010.0,-1.1922670602798462,0.0,25.0,11.693325996398926,40.70441055297852,1
tanzania_2010_00-174,tanzania,2010.0,-0.7475122809410095,0.0,21.0,-11.016596794128418,35.18446731567383,1
mali_2012_00-359,mali,2012.0,0.5335730910301208,0.0,22.0,13.67849063873291,-5.843986988067627,0
uganda_2014_00-103,uganda,2014.0,-0.5684036612510681,0.0,27.0,1.447213053703308,33.53313446044922,1
democratic_republic_of_congo_2013_00-177,democratic_republic_of_congo,2013.0,-0.8664731383323669,0.0,34.0,-4.836140155792236,17.313997268676758,1
tanzania_2010_00-109,tanzania,2010.0,1.5267066955566406,1.0,15.0,-6.788833141326904,39.26105499267578,0
tanzania_2011_00-162,tanzania,2011.0,0.4729028046131134,1.0,18.0,-5.222651958465576,39.76837921142578,0
burkina_faso_2010_00-481,burkina_faso,2010.0,1.0712792873382568,1.0,26.0,11.146319389343262,-4.282808780670166,0
cote_d_ivoire_2012_00-20,cote_d_ivoire,2012.0,1.3916891813278198,1.0,22.0,5.363110065460205,-4.034413814544678,0
ghana_2014_00-386,ghana,2014.0,1.9226527214050293,1.0,25.0,10.876136779785156,-1.984199047088623,0
malawi_2015_00-787,malawi,2015.0,-0.4845035672187805,0.0,32.0,-13.48026180267334,32.938262939453125,1
uganda_2011_00-246,uganda,2011.0,-0.3188062310218811,1.0,20.0,3.022794008255005,34.116783142089844,0
lesotho_2014_00-25,lesotho,2014.0,0.4262014031410217,0.0,22.0,-28.92086601257324,28.129541397094727,0
tanzania_2015_00-485,tanzania,2015.0,-0.5935285091400146,0.0,20.0,-7.441147804260254,31.395263671875,1
togo_2013_00-197,togo,2013.0,-0.3930134773254394,0.0,29.0,10.739084243774414,0.0187059994786977,0
malawi_2012_00-87,malawi,2012.0,-0.6227980256080627,0.0,23.0,-14.571854591369627,35.58705520629883,1
guinea_2012_00-16,guinea,2012.0,1.395819902420044,1.0,24.0,9.659549713134766,-13.55083465576172,0
ethiopia_2016_09-47,ethiopia,2016.0,-0.8764903545379639,0.0,25.0,11.07435703277588,36.45521926879883,1
cote_d_ivoire_2012_00-45,cote_d_ivoire,2012.0,0.8664581179618835,1.0,23.0,8.075675010681152,-6.179708003997803,0
togo_2013_00-198,togo,2013.0,-0.4906551837921142,0.0,29.0,7.86794376373291,1.2536760568618774,1
nigeria_2013_00-605,nigeria,2013.0,0.2575888037681579,0.0,42.0,4.933342933654785,7.885076999664307,0
kenya_2014_05-21,kenya,2014.0,0.4985785484313965,0.0,20.0,-4.11535120010376,39.61432266235352,0
ethiopia_2010_00-508,ethiopia,2010.0,-1.064489483833313,0.0,28.0,10.89305591583252,36.87210464477539,1
lesotho_2009_00-285,lesotho,2009.0,-0.0126019828021526,0.0,22.0,-30.034513473510746,27.28765296936035,0
tanzania_2011_00-128,tanzania,2011.0,-0.5022034645080566,0.0,18.0,-4.08458423614502,34.33219909667969,1
togo_2013_00-73,togo,2013.0,-0.2595016658306122,0.0,30.0,9.573745727539062,0.517756998538971,0
cote_d_ivoire_2012_00-237,cote_d_ivoire,2012.0,-0.2503691613674164,0.0,27.0,10.089081764221191,-5.904216766357422,0
angola_2011_00-15,angola,2011.0,0.3816185295581817,0.0,37.0,-12.42673683166504,13.558510780334473,0
tanzania_2010_00-394,tanzania,2010.0,-0.2400645911693573,0.0,22.0,-5.2066569328308105,39.8103141784668,0
mali_2012_00-18,mali,2012.0,1.0787043571472168,1.0,26.0,12.58571434020996,-7.959740161895752,0
sierra_leone_2013_00-344,sierra_leone,2013.0,-0.1821225136518478,1.0,28.0,8.342047691345215,-13.044790267944336,0
uganda_2011_00-252,uganda,2011.0,-1.181603193283081,0.0,21.0,3.596187114715576,34.09831237792969,1
tanzania_2015_00-64,tanzania,2015.0,-0.6416975855827332,0.0,22.0,-4.769309043884277,38.55384826660156,1
ethiopia_2010_00-188,ethiopia,2010.0,-0.8890762329101562,0.0,30.0,7.334776878356934,35.343318939208984,1
mozambique_2009_00-220,mozambique,2009.0,-0.7328156232833862,0.0,24.0,-19.349109649658203,34.39344024658203,1
burkina_faso_2014_00-230,burkina_faso,2014.0,-0.5119983553886414,0.0,25.0,10.959196090698242,-3.330987930297852,1
malawi_2010_00-692,malawi,2010.0,0.6118679046630859,1.0,16.0,-13.99706745147705,33.77227020263672,0
malawi_2012_00-81,malawi,2012.0,-0.578065037727356,1.0,25.0,-15.067143440246582,35.21644592285156,1
senegal_2012_00-85,senegal,2012.0,0.0099501879885792,0.0,21.0,13.093091011047363,-12.120314598083496,0
cameroon_2011_00-481,cameroon,2011.0,-0.6441900134086609,0.0,28.0,6.175443172454834,10.501764297485352,1
cameroon_2011_00-229,cameroon,2011.0,-0.4627134203910827,0.0,24.0,3.6405930519104,11.373106002807615,0
mozambique_2011_00-115,mozambique,2011.0,-0.3807655870914459,0.0,25.0,-15.979010581970217,39.69761276245117,0
senegal_2010_00-189,senegal,2010.0,1.770271062850952,1.0,20.0,16.00139045715332,-16.497600555419922,0
ethiopia_2010_00-409,ethiopia,2010.0,-0.0366725921630859,1.0,28.0,6.233913898468018,37.57582092285156,0
ethiopia_2010_00-458,ethiopia,2010.0,0.808030366897583,1.0,26.0,8.95565128326416,38.75201797485352,0
cameroon_2011_00-117,cameroon,2011.0,1.1098859310150146,1.0,24.0,7.326729774475098,13.580262184143066,0
